text,label
"Two dead in Gaza blast, Israeli military denies it carried out an attack",REAL
Clinton cancels California trip after pneumonia: aide,REAL
 Kellyanne Conway Cannot Name One Performer Lined Up For Trump’s Inauguration (VIDEO),FAKE
"Greek police raids find explosives, nine held over links to banned Turkish group",REAL
Alabama governor resigns as scandal leads to criminal charges,REAL
NOT NEWS: [Graphic Video] Michigan Woman Runs Over Rival With Car Following Street Brawl,FAKE
"Clinton blasts Trump for 'casual inciting of violence,' Republicans shaken",REAL
 Dem. Senator Promises To Filibuster Gorsuch Because Of Trump’s ‘Looming’ Impeachment (VIDEO),FAKE
U.S. House speaker asks that Clinton be denied classified data,REAL
"Three in Florida, Virginia charged with voter fraud",REAL
 Letter To The Editor Claims Hillary Is Unfit Because She Might Get Her Period (IMAGE),FAKE
" Chris Christie Has Disgusting Response To Angry NJ Residents, He Sounds Just Like Trump Now",FAKE
VIOLENT LEFT EXPOSED: Anti-Trump Latino Sprays Pepper Spray In Faces Of Pro-Trump Women and Children,FAKE
Fighters on Raqqa front line brace for final showdown with Islamic State,REAL
" Trump Whines Because Democrats Are Blocking His Cabinet Nominees, Gets Informed That Karma Is A B*tch",FAKE
Exclusive: Trump considers private equity's Feinberg for U.S. intelligence review,REAL
PROVOCATION? Republican Senators Introduce New Bill to Move US Embassy in Israel to Jerusalem,FAKE
Tunisia parliament approves controversial amnesty for Ben Ali-era corruption,REAL
" Lindsey Graham DEFENDS Obama, Drops BOMBSHELL On Trump That Will Destroy Him (VIDEO)",FAKE
WHY IS THE MEDIA HIDING Dangerous Evidence About Radical Who Attacked Trump At Rally?,FAKE
"U.S., Nigerien troops killed in ambush on patrol in Niger",REAL
WORRIED ABOUT TRUMP LOSING HIS OWN MONEY? $6 BILLION LOST Under Hillary Clinton As Secretary Of State,FAKE
DERANGED LEFTISTS Cross The Line: Chicago Play Targeting 10 Yr Old Barron Trump Opens Tonight In Obama’s Old Neighborhood,FAKE
" Thanks To Republicans, Obama Nominee Dies Waiting For Confirmation",FAKE
IRON FISTED SOCIAL ENGINEERING: D.C. Threatens Fines For Anyone Who Improperly Addresses Transgenders,FAKE
"Nigeria to hold presidential and parliamentary election on Feb. 16, 2019",REAL
Virginia lawmakers reach bipartisan deal on gun issues,REAL
 Rape Apparently Doesn’t Earn Jail Time Anymore – Even If The Victim Is Only Two Years Old,FAKE
Social service groups sue Illinois for $100 million over unpaid work,REAL
Dozens of states sign nuclear weapons ban treaty at United Nations,REAL
"
Donald Trump Gets His A** Handed To Him By A 10-Year-Old Girl (VIDEO)
",FAKE
Pentagon making list of Iraqis who worked alongside U.S. forces after travel ban,REAL
 Trump Throws A Hissy Fit At His Golf Course As Criticism Over Puerto Rico Response Grows,FAKE
Oregon Governor Says Feds ‘Must Act’ Against Protesters and Armed Groups in Burns,FAKE
LIBERAL DUMMY GARY JOHNSON Can’t Name One Foreign Leader [VIDEO],FAKE
"China enshrines 'Xi Jinping Thought', key Xi ally to step down",REAL
 Youth Pastor Rapes Teen Girl And Church Demands She Apologize To Her Rapist’s Wife,FAKE
"SHOCKING! EVIDENCE SHOWS WHY OBAMA IS HEART OF VIOLENT #BlackLivesMatter COP KILLING, ANTI-WHITE MOVEMENT",FAKE
HERE’S HOW CROOKED HILLARY Deleted The “Money Trail” Of Millions In E-mails,FAKE
“OPEN MINDED” LIBERALS Ban Trump-Supporting Apartment Hunters,FAKE
WOW! BLACK TRUMP SUPPORTER’S Epic Takedown Of Media Talking Heads Goes Viral [Video],FAKE
STUDENTS SENT HOME From School For Wearing Traditional Swiss Clothing Considered “racist”,FAKE
Governor extends Flint water emergency as state approves funds,REAL
Justice Department to monitor Tuesday's election in 28 states,REAL
Why Are We Taking A Huge Number Of Muslim Refugees If the Muslim Gulf States Have Taken Zero?,FAKE
" WATCH: NBC Crunched The Numbers, And Trump Is Facing Election DISASTER",FAKE
BREAKING: US SUPREME COURT RULES King Obama Overstepped Authority…Executive Amnesty For 5 MILLION ILLEGAL ALIENS/ Democrat Voters Not Going To Happen,FAKE
Limousine Liberal Leo DeCaprio Joins Globalist John Kerry: Climate Deniers Like Trump Shouldn’t Hold Office [Video],FAKE
 Superdelegate Tammy Baldwin: ‘I’m Still A Human’ (VIDEO),FAKE
Saudi Arabian Airlines resumes flying to Iraq after 27 years,REAL
Ukraine detains suspected Russian spy in premier's inner circle,REAL
Sanders supporters' courtship of Clinton superdelegates may be backfiring,REAL
U.S. appeals court denies Hawaii bid to narrow Trump travel ban,REAL
 Paul Ryan Thought Nobody Would Notice His Trump Endorsement During Clinton’s Speech,FAKE
 Stephen King And Hundreds Of Other Writers Pen Open Letter Rejecting Donald Trump,FAKE
State crackdown fuels independence push in Anglophone Cameroon,REAL
" New Poll: Clinton Picks Up Unprecedented, Historical Support Among Young Voters",FAKE
South Korea's Moon asks Russia to continue supporting sanctions on North Korea,REAL
CATHERINE ENGELBRECHT: “An Attack On One Right Is An Attack On ALL Our Rights…So I Fight!” [Video],FAKE
Trump picks southerner over Midwest candidate for Agriculture,REAL
AMEN! BLACK PASTOR Who Marched With Rep. Lewis Denounces Black Lawmakers For Delegitimizing Trump: “On the wrong side of history” [Video],FAKE
Iran warns U.S. against imposing further sanctions,REAL
MUST SEE RESULTS OF NEW POLL Asking Americans One Word They Associate With Hillary,FAKE
‘Kaep– Kaep– Kaepernick’…Pelosi Fumbles While Defending NFL Kneelers [Video],FAKE
Putin says doping allegations against Russia meant to stir discontent,REAL
"After Trump pulls out, Fox News cancels Republican debate",REAL
Ronald Vitiello appointed chief of U.S. Border Patrol,REAL
Exclusive: Trump pulled out of project in ex-Soviet Georgia to avoid conflict of interest - ex-partner,REAL
"“GYNECOLOGY WITHOUT BORDERS” Group Releases GUT-WRENCHING Study: 70% Of Female Refugees Raped, Beaten Or Victims Of Sexual Abuse",FAKE
Britain's Boris Johnson tells EU: put a tiger in the tank of Brexit talks,REAL
"WATCH: Wildly Popular, Outspoken Geert Wilders Is Being Called “The Dutch Trump”…Why His Plan To De-Islamize The Netherlands Is Resonating With Voters",FAKE
GEORGE WASHINGTON PROFESSOR On Soros Activists Shutting Down Roads: Why It’s Time To Start “Suing the Bastards”,FAKE
Eleven treated after London museum incident - ambulance service,REAL
THE WITCH’S ASSISTANT: WATCH Huma Abedin’s Icy Reaction When Hillary Supporter Tries To Hug Her [VIDEO],FAKE
"IN A RULING THAT WILL MAKE OBAMA’S HEAD SPIN, Fed Judge Says Telling Illegals “Show Us Your Papers” Is Not Discriminatory",FAKE
Koch network launches effort to kill Republican border tax plan,REAL
"Trump, after Senate bill collapses, vows 'great healthcare plan'",REAL
Tensions rise at North Dakota pipeline as Trump set to take White House,REAL
"OBAMA GIVES UN Authority To Vet 9,000 “Refugees” From Latin America To U.S.",FAKE
 Trump Supporter Has A FULL MELTDOWN Because No One Else On CNN Panel Supports Trump (VIDEO),FAKE
Bill could make Congress members liable for harassment payouts,REAL
U.S. opens door to a change in blood donation policy for gay men,REAL
 Police Say Fire At DC Memorial For Muslim Teen Was ‘Not A Hate Crime’,FAKE
DEMOCRAT GUN GRABBER SIT-IN Rages On With A Damned Ironic Feast Behind The Scenes,FAKE
HACKING DEMOCRACY? CIA Accusing Russia of Doing What Langley Does So Well,FAKE
OBAMA PROMISED No Vacations If Elected So Check Out Your Tab For This Big Lie [Video],FAKE
 Mueller Brings In Bribery Specialist To Crack Open Trump’s Russian Piggy Bank,FAKE
" Trump Tries To Throw Michelle Obama Under The Bus, Falls Flat On His Face Instead (VIDEO)",FAKE
 Married GOP Lawmaker And Trump Campaign Member BUSTED In Hotel With Teenage Boy,FAKE
Panama ex-president facing political spying charges should be extradited: U.S. judge,REAL
Former Trump campaign staffer files discrimination complaint: NYT,REAL
" Trump’s Lawyer Posts Photo Of His Daughter In Lingerie, Says You’re Just Jealous Of How Hot She Is",FAKE
Kansas House fails in attempt to override Medicaid veto,REAL
Iran's Zarif raps U.S. Supreme Court's partial revival of travel ban,REAL
WOW! WHAT JOHN KERRY JUST SAID PROVES HIS INABILITY TO BE OUR SECRETARY OF STATE,FAKE
WATCH: BLACK TRUMP SUPPORTER BLASTS CA City Council Over “Racist” Sanctuary Cities…And It’s SPECTACULAR!,FAKE
 Former Secretary Of Defense Has Some SCATHING Words For “Unqualified And Unfit” Trump (TWEET),FAKE
WHOSE CONVENTION SPEECH HAD MORE VIEWERS?…The Answer May Surprise You [VIDEO],FAKE
 WATCH: Joy Reid SKEWERS Trump For Whining About Jay-Z’s Language At Hillary Rally,FAKE
 Trump Threatens Government Shutdown If Congress Doesn’t Approve Billions To Fund His Border Wall,FAKE
"Congresswoman quits Democratic National Committee, endorses Bernie Sanders",REAL
Trump ally Bannon campaigns for Moore in Alabama,REAL
 Republican Fox Strategist Files A $4 Million Lawsuit Against Donald Trump,FAKE
"Candidate Trump retweets 'White Genocide' account, drawing outrage",REAL
"Factbox: Trump on Twitter (August 15) - Luther Strange, Manufacturing Council",REAL
Putin and Erdogan to use meeting next week to discuss Syria: agencies,REAL
U.N. judicial rights expert decries Poland's 'political' legal reforms,REAL
NOT FUNNY! What These “MORONS” Did For Crooked Hillary Should FRIGHTEN Every American [VIDEO],FAKE
Exclusive: U.S. expected to impose fresh sanctions on Iranian entities - sources,REAL
Six civilians killed by roadside bomb in Afghanistan,REAL
California attorney general to sue over Trump subsidy cut,REAL
OBAMA REGIME’S SECRET ASIAN TRADE DEAL Would Let International Tribunal Overrule State and Fed Laws To Benefit Foreign Companies,FAKE
Thai former PM Yingluck gets five-year jail term for negligence,REAL
"U.S. has lost trust in South Sudan, Trump envoy tells president",REAL
[Video] MONTEL WILLIAMS BROUGHT TO TEARS OVER TREATMENT OF US MARINE JAILED IN IRAN #FreeAmirNow,FAKE
Heavy civilian casualties in Raqqa from air strikes: U.N.,REAL
Trump says would meet North Korean leader under right circumstances: Bloomberg,REAL
"LEFTIST MEDIA DESTROYED Mike Flynn, Cracked Jokes After Horrible LIE Obama’s National Security Advisor Told Media, Families Of Benghazi Victims [VIDEO]",FAKE
AWESOME! WATCH REPUBLICAN STUDENTS Protest Award To Professor Who Called Trump A Terrorist [Video],FAKE
U.S. House Intelligence Committee has 'successful' Russia hearing,REAL
WIKILEAKS BOMBSHELL RELEASE: #Unfit Hillary’s Advisors Contacted NFL Commissioner For Advice On “Cracked Head” [VIDEO],FAKE
"In hats and t-shirts, Trump fans rally in Jerusalem's Old City",REAL
"Exclusive: Trump vows to fix or scrap South Korea trade deal, wants missile system payment",REAL
LOL! New York Times Publishes Lengthy Article On Dem Senator’s Corruption Trial…Leaves ONE CRITICAL DETAIL Out Of Their Story,FAKE
" Allies Abroad: Trump Is A ‘Laughingstock,’ Childishly ‘Obsessed With Obama’",FAKE
WATCH TRUMP SUPPORTERS CRASH Pro-Sanctuary City Press Conference Where Radicals Call for Open Borders [Video],FAKE
Republican office in North Carolina hit with flammable material: authorities,REAL
Caribbean oil terminals make preparations ahead of Hurricane Maria,REAL
3.57 Degrees: Kevin Bacon’s Cultural Mantle Shattered By Zuckerberg,FAKE
Trump says ending two CEO advisory panels: tweet,REAL
"Trump, his party: an American odd couple",REAL
Panama's president says switching China ties not 'checkbook diplomacy',REAL
RIOTERS CHASE DOWN Trump Supporter’s Truck…Attack Him While Screaming “Peaceful Protest”…Throw Bricks,FAKE
FANTASTIC! TRUMP RELEASES ANTI-HILLARY VIDEO: “Bad Judgement”,FAKE
95 YR OLD WWII VETERAN Writes Scathing Letter To Obama: “I can’t figure out what country you’re the president of”,FAKE
CA: STATE LEGISLATORS Want Traffic Fines To Be Tied To Income…Because Of “Racism”,FAKE
 NY Times Columnist David Brooks: Trump Will Be Remembered ‘As The Biggest Loser’ By History,FAKE
" ‘March 4 Trump’ Gets HILARIOUSLY Bad Turnout, Demonstrating Trump’s Lack Of Public Support (IMAGES)",FAKE
India's Modi fights to protect home base in election,REAL
Saudi Arabia's advisory council studying proposals to protect whistleblowers,REAL
A FAREWELL TO NANCY: A One-Of-A-Kind Love Story [VIDEO],FAKE
Lebanon's Jumblatt calls for Saudi-Iranian discussions,REAL
BREITBART’S JOEL POLLACK Brilliantly Shuts Down “The View” Lunatics [Video],FAKE
U.S. Congress passes short-term bill to avert government shutdown,REAL
Puerto Rico GO bondholders issue proposal for restructuring,REAL
Who are Paul Manafort and Rick Gates?,REAL
"Trump, Sanders Win Big In Michigan – Trump, Clinton Take Mississippi",FAKE
Bosnian Croat war criminal Praljak killed himself with cyanide: prosecutors,REAL
" This ‘Duck Dynasty’ Star Wants To Baptize Donald Trump, And It’s As Crazy As It Sounds (VIDEO)",FAKE
AUSTRIA’S NOT PLAYING GAMES: Bans Face-Concealing Islamic Dress…Mandates “Integration” Course…Or Else,FAKE
GRASSLEY DEMANDS ANSWERS ON TRUMP JR SETUP: Russian Lawyer Tied to DNC Firm…Who Allowed Russian Lawyer Into US After Denied Visa Entry? [Video],FAKE
 It’s Official: The United States Government Is Censoring Climate Data,FAKE
SUNDAY SCREENING: ‘The War on Democracy’ (2007),FAKE
Saudi minister visits north Syria for Raqqa talks,REAL
 African-American Rep. Plays Racist Calls Received After Calling For Trump Impeachment (AUDIO),FAKE
EXPOSE THE LEFT! DOJ Digs Into Anti-Trump Website to Expose Violent Rent-a-Mob Organizers,FAKE
 George Harrison Reaches Out From The Grave (Sort Of) To Destroy Donald Trump (TWEETS),FAKE
 George H.W. Bush May Have Just Dealt An Incredibly Stinging Blow To The Trump Train,FAKE
Trump calls Green Party vote recount request a 'scam',REAL
 Twitter Blasts Trump’s Ego To BITS After He Attacks His Own Show For Being Terrible (TWEETS),FAKE
N.J. Governor Christie signs Atlantic City rescue package into law,REAL
Headless torso could belong to submarine journalist: Danish police,REAL
"U.S. Justice Department, Latin American countries charge 3,800 gang members",REAL
Chaotic scenes as suspects wheeled around airport where North Korean leader's brother killed,REAL
HYSTERICAL! RACHEL MADDOW Claims Rain Kept Only Democrats From Voting In Georgia Election,FAKE
"STATE WORKERS Busted For Blatant EBT Fraud Worth $1,000,000",FAKE
HEARTWARMING: Support For Socialism On College Campuses Much Less Than Media Would Like Americans To Believe,FAKE
Saudi king tells Putin Iraqi territorial integrity must be preserved,REAL
Twitter ‘Off-Boards’ (Bans) RT and Sputnik Ads Ahead of Capitol Hill Testimony,FAKE
UK PM May urges Trump to bring forward proposals on Middle East peace,REAL
ANTI-TRUMP TEACHER Wears “Tuck Frump” Jacket During Classes…Student’s Snap Goes Viral,FAKE
 Trump Once Tried To FORCE His Wife To Be Playboy’s Centerfold,FAKE
"AMBASSADOR CHRIS STEVENS’ Fiancé Speaks Out About Hillary Leaving Him To Die: “If he was a friend, you don’t let a friend down” [VIDEO]",FAKE
Brexit deal agreed on all Irish issues - Irish government sources,REAL
ISLAMIC TERRORIST ORGANIZATION Joins Obama And Friends To Condemn Trump’s ‘No New Muslim Immigrants’ Position,FAKE
 Clinton Surges Past Donald Trump In Kansas By 7 Points,FAKE
" After Iowa, Trump’s Fragile Ego Totally Preparing For Being A Loser Everywhere (VIDEO)",FAKE
